Dimension:4x14170
RThighAng,LThighAng,RShankAng,LShankAng,
  0.801636095749, 21.055623800839, -5.519994082734,-40.721675853175,
  0.574405022575, 21.380308925529, -5.615122281189,-39.902447774399,
  0.350710723554, 21.690421600038, -5.711530409099,-39.060962220633,
  0.128946969995, 21.986265957757, -5.810192123980,-38.198869190655,
 -0.091329760902, 22.268857183172, -5.910208691075,-37.316999820383,
 -0.308219923116, 22.536502713152, -6.012212590580,-36.414736451965,
 -0.735185783822, 23.026733099027, -6.220136157617,-34.552486742109,
 -0.945624999229, 23.248071092418, -6.327874613039,-33.593048565766,
 -1.153506764864, 23.454393589857, -6.437131251101,-32.613183669019,
 -1.555071148033, 23.824917637889, -6.661283658033,-30.591227467080,
 -1.747334138459, 23.989344510165, -6.776603687629,-29.548648705578,
 -1.936230068733, 24.141969849137, -6.893777750403,-28.488394425116,
 -2.126999527552, 24.282459654563, -7.011935604097,-27.412490334704,
 -2.319521525731, 24.411187377806, -7.130541897685,-26.321689264710,
 -2.514731890088, 24.527793219220, -7.249346265298,-25.216690245592,
 -2.916795634181, 24.724367571741, -7.482458368393,-22.960388325664,
 -3.124230954303, 24.804360814533, -7.598866710170,-21.809902979400,
 -3.333973591915, 24.869793165413, -7.715329117507,-20.646770417710,
 -3.759026807805, 24.957041955128, -7.949986699910,-18.284073933566,
 -3.973823866442, 24.978260023145, -8.068606536410,-17.084757061777,
 -4.191513037838, 24.984926116262, -8.188019569199,-15.875306089814,
 -4.411885836770, 24.975635220462, -8.308138683218,-14.656842889188,
 -4.633976406702, 24.950709118650, -8.431010149470,-13.429662527712,
 -4.858559711338, 24.910339598755, -8.555795834302,-12.193619088210,
 -5.083346720489, 24.854047281115, -8.683697961738,-10.950609480923,
 -5.307748293151, 24.781635729509, -8.814304999970, -9.703442129245,
 -5.530901536218, 24.694461698444, -8.947697052770, -8.455332623336,
 -5.754369431857, 24.592709274086, -9.084405257759, -7.212396886849,
 -5.754369431857, 24.592709274086, -9.084405257759, -7.212396886849,
 -6.203208394558, 24.344367678988, -9.367405719240, -4.751537768424,
 -6.428398161214, 24.196107715016, -9.514578480892, -3.536072539087,
 -6.653713296778, 24.031481556337, -9.664749279860, -2.333078863418,
 -6.878073116666, 23.850288828221, -9.818366635974, -1.144413530471,
 -7.101903827454, 23.653274355919, -9.976874037611,  0.031284673526,
 -7.322966035446, 23.441387127941,-10.139632827649,  1.194422202171,
 -7.750428250784, 22.976768272128,-10.476886782349,  3.469862409763,
 -7.955772428378, 22.725322557631,-10.650564858616,  4.574946760518,
 -8.154649317607, 22.464739285177,-10.828525086001,  5.654263264778,
 -8.346971012261, 22.198338339160,-11.009407508453,  6.704658381567,
 -8.532445521843, 21.927672334445,-11.192893710881,  7.722809483279,
 -8.711471570656, 21.653227026003,-11.380353477723,  8.704986852964,
 -8.885376123134, 21.377507441676,-11.571625501759,  9.648889760751,
 -9.054116666814, 21.102182822973,-11.767749685518, 10.551765670030,
 -9.215225506991, 20.826400863449,-11.973340440479, 11.411002555588,
 -9.375734426785, 20.554955942379,-12.177866166111, 12.226157945287,
 -9.534748612930, 20.286691007940,-12.387552873044, 12.999476677082,
 -9.692434604240, 20.022965087680,-12.602322725993, 13.716078808397,
 -9.849649858306, 19.765265477576,-12.823648862979, 14.358023102906,
-10.006534992263, 19.517890066818,-13.051888315870, 14.928601275138,
-10.164231439117, 19.282824176037,-13.286643945653, 15.427863403193,
-10.323333215727, 19.065635587835,-13.527936465391, 15.851500062754,
-10.482784410101, 18.872646820135,-13.776359461575, 16.195901028863,
-10.641441081428, 18.707725387480,-14.030693859691, 16.459375558807,
-10.641441081428, 18.707725387480,-14.030693859691, 16.459375558807,
-10.800831507256, 18.576091553661,-14.291486245640, 16.642780872276,
-10.958030738983, 18.481470011549,-14.561217189489, 16.746583473843,
-11.111786083414, 18.427439207802,-14.833836022723, 16.773035636727,
-11.260830270236, 18.415003018509,-15.113187343024, 16.726627047936,
-11.404949101977, 18.443422052541,-15.400797450078, 16.613547234992,
-11.544492447004, 18.508517291310,-15.695481297217, 16.434339923773,
-11.679624219174, 18.604278158101,-15.998351376912, 16.195016929544,
-11.810611988434, 18.724465276090,-16.306750885217, 15.904211921202,
-11.938181269917, 18.861767874879,-16.622326018913, 15.566468106899,
-12.187066453466, 19.171455034414,-17.284546909486, 14.762773817337,
-12.307311782997, 19.333869274908,-17.634683558695, 14.316757678433,
-12.423639461217, 19.492217080562,-17.997648245874, 13.862885799913,
-12.639098254637, 19.770264123592,-18.759593132856, 13.024918240549,
-12.737413467921, 19.877917821659,-19.154777315960, 12.668545746134,
-12.828827565044, 19.959746914694,-19.556974955966, 12.369701282035,
-12.989955717747, 20.030317024395,-20.393166005169, 11.928695005141,
-13.057294100110, 20.006578492718,-20.823497568235, 11.760631919891,
-13.114866055782, 19.933535582498,-21.266594672024, 11.608931417079,
-13.161648094002, 19.809052578677,-21.718414054556, 11.453292221909,
-13.196750463887, 19.634624849911,-22.180034002004, 11.268810616718,
-13.219572252325, 19.416426361431,-22.649055933624, 11.037350808435,
-13.229536348713, 19.166338980361,-23.124968703372, 10.749427471153,
-13.225359771975, 18.899019483142,-23.608840454972, 10.412481066238,
-13.206529377212, 18.630029561836,-24.102185554426, 10.043833144408,
-13.172313171526, 18.375107617283,-24.605668001157,  9.652027711190,
-13.121310715207, 18.146721269584,-25.120558432064,  9.237921258414,
-13.051193117016, 17.953067153138,-25.649265258174,  8.801910503468,
-12.960890070478, 17.798355802503,-26.189103976259,  8.347890979305,
-12.849174377415, 17.688401939918,-26.739948142846,  7.883247835528,
-12.715898432023, 17.626610550644,-27.303389980215,  7.418489062081,
-12.558720995037, 17.609470325270,-27.877518035778,  6.964284372499,
-12.377180666758, 17.625274682336,-28.462632842209,  6.520090776450,
-12.170904570687, 17.659033621917,-29.060305836333,  6.083685113711,
-11.939788600443, 17.695835506811,-29.671671154062,  5.656207092437,
-11.683339478621, 17.724693113565,-30.316589166094,  5.242345058203,
-11.402647245626, 17.733523157032,-30.970066233856,  4.835064317521,
-11.097672575606, 17.716379502780,-31.635483045807,  4.435439221381,
-10.768627926808, 17.665829140955,-32.301115893035,  4.045007321786,
-10.415907335644, 17.577169826593,-32.960413834739,  3.664548207274,
-10.041072096516, 17.445398584330,-33.615722772587,  3.297432388635,
 -9.646778661906, 17.266372296660,-34.265068885185,  2.945217841714,
 -9.232633296371, 17.038574082661,-34.904662354050,  2.604759920475,
 -8.799430217976, 16.766010257683,-35.533723978057,  2.280994032397,
 -8.346499473838, 16.456765258695,-36.151599145981,  1.975000818902,
 -7.874082755271, 16.119008656234,-36.760936576871,  1.687930414930,
 -7.381419562129, 15.762367963228,-37.362859805888,  1.417352423838,
 -6.870467505014, 15.397953355111,-37.959093740763,  1.159457079129,
 -6.342212972415, 15.031205873612,-38.550337968300,  0.914944052836,
 -5.798387032563, 14.669821956359,-39.139138073338,  0.677104814002,
 -5.239968433834, 14.318038204329,-39.723383321902,  0.445726129699,
 -4.668579267027, 13.977441718051,-40.301083697077,  0.221061623762,
 -4.087216898752, 13.650341448624,-40.868671312649,  0.003831583071,
 -3.496340287888, 13.337518518767,-41.421522684391, -0.208508403183,
 -2.898142006640, 13.039055721035,-41.956650348536, -0.415286864721,
 -2.296477954463, 12.755400758072,-42.470551591980, -0.616288952605,
 -1.694663135000, 12.488040803503,-42.970779796915, -0.810839098138,
 -1.096928543117, 12.237359994424,-43.455511928175, -0.998593445134,
  0.070895965804, 11.784175801223,-44.362904140778, -1.365251418483,
  0.636152179535, 11.578218447605,-44.788436979017, -1.548470099716,
  1.184742215386, 11.382554263953,-45.192994982900, -1.731156905847,
  1.716179315079, 11.195549498938,-45.575448500470, -1.912577571001,
  2.231976899974, 11.014843449187,-45.930776838686, -2.092960879945,
  2.733882397365, 10.837526789011,-46.259960274333, -2.272292153751,
  3.224529533345, 10.662188290683,-46.571566009312, -2.449663865198,
  3.707117853673, 10.488193398017,-46.871764423960, -2.622846081757,
  4.185323143355, 10.314953003706,-47.162526103948, -2.790681190124,
  4.660267529583, 10.141488300850,-47.442630244015, -2.956161711366,
  5.608723803000,  9.789539570620,-47.966225705434, -3.279125425052,
  6.085279905597,  9.611866822971,-48.198035274368, -3.435156365332,
  6.563923851157,  9.433425051546,-48.397870175883, -3.587039263308,
  7.042790580272,  9.254468857437,-48.563332590031, -3.733260514745,
  7.519645906610,  9.073474817003,-48.689480620360, -3.874943112182,
  7.991720382714,  8.890161035103,-48.773468010483, -4.011977432291,
  7.991720382714,  8.890161035103,-48.773468010483, -4.011977432291,
  8.918930483178,  8.511968268577,-48.812503188231, -4.274726863190,
  9.373055986288,  8.317749811061,-48.771959132541, -4.401788702302,
  9.821442174083,  8.122041400568,-48.692900546342, -4.526699740022,
 10.265027715141,  7.923753389420,-48.576718991635, -4.648006561575,
 10.699174542788,  7.728371734709,-48.435484455639, -4.765304977054,
 11.133429297782,  7.529607578468,-48.256192414773, -4.883363811581,
 11.563380946482,  7.330408366144,-48.054204851718, -4.996930412517,
 11.990634280232,  7.130086766906,-47.834018082246, -5.110639315362,
 12.416422521912,  6.928805515264,-47.598700983267, -5.223813176794,
 12.840122604618,  6.726129244513,-47.351446162874, -5.331004706424,
 12.840122604618,  6.726129244513,-47.351446162874, -5.331004706424,
 13.262718190899,  6.522425990578,-47.095752191644, -5.434589121198,
 13.685528021114,  6.316580918316,-46.830809766485, -5.534753903482,
 14.104704089315,  6.109374710245,-46.553397391638, -5.632178476473,
 14.520745443937,  5.901472078693,-46.260835708899, -5.725933614529,
 14.933650559989,  5.692687435598,-45.954703230135, -5.814657068984,
 15.344914467370,  5.483885623526,-45.636210822663, -5.900239982653,
 15.755733012754,  5.275658204159,-45.299814204209, -5.983246080704,
 16.164070128772,  5.066235458885,-44.940734495149, -6.063811705019,
 16.567285292096,  4.855658385678,-44.555636549338, -6.141552811342,
 16.965943658352,  4.643532113336,-44.140602185110, -6.217362522999,
 17.368374050720,  4.427730085878,-43.692902458416, -6.292208610934,
 17.772390840424,  4.207537397775,-43.211812501616, -6.365437426496,
 18.174424003179,  3.982847332878,-42.696994328394, -6.435830433149,
 18.572026182239,  3.753579096914,-42.147373014749, -6.502948088986,
 18.572026182239,  3.753579096914,-42.147373014749, -6.502948088986,
 19.347515460150,  3.281522546091,-40.945397253144, -6.634404513125,
 19.720033186777,  3.041725488052,-40.296606890144, -6.699392900057,
 20.078838310659,  2.800251206510,-39.615025949828, -6.763079995108,
 20.751649571255,  2.313254032954,-38.155800919799, -6.888625524551,
 21.061933433835,  2.068389024623,-37.382041629280, -6.952774430538,
 21.627425458630,  1.575582824210,-35.763403363666, -7.083691764596,
 21.881097214662,  1.327860506059,-34.924327853372, -7.151134582257,
 22.115836904330,  1.081085317176,-34.065760138201, -7.220644329642,
 22.333399261754,  0.835280794080,-33.188654109719, -7.291096420811,
 22.534081065231,  0.590974465414,-32.294741773795, -7.363645901822,
 22.717912229629,  0.349709549952,-31.384563601890, -7.438515393583,
 22.886322553183,  0.113024754790,-30.457191329657, -7.514096593084,
 23.039240362822, -0.120831528670,-29.512339216719, -7.591044193523,
 23.179149473707, -0.351641755407,-28.550950750637, -7.672093614962,
 23.303589782759, -0.577429266460,-27.574353573337, -7.756903756853,
 23.303589782759, -0.577429266460,-27.574353573337, -7.756903756853,
 23.503841372906, -1.014087240763,-25.573630919864, -7.936012942947,
 23.583120728911, -1.225510018756,-24.552309021101, -8.028958311033,
 23.649632845337, -1.431437280000,-23.517070706277, -8.124283136236,
 23.702098093985, -1.633263599249,-22.465801888547, -8.222954924953,
 23.740247798658, -1.831171589308,-21.396509728008, -8.325299638218,
 23.763241533017, -2.025261116837,-20.311599959349, -8.430735410755,
 23.770441300240, -2.217082251664,-19.210418571388, -8.539629650705,
 23.763763057408, -2.405933284781,-18.091894286229, -8.651476104502,
 23.740331532391, -2.592590862143,-16.956525283213, -8.766122293462,
 23.699957902635, -2.778292998481,-15.803644142974, -8.884131612634,
 23.639640332202, -2.958237368221,-14.630996342813, -9.010598536371,
 23.569543188563, -3.141601077235,-13.449453630379, -9.136522916871,
 23.488429522588, -3.324509236414,-12.259038152853, -9.265699199065,
 23.396094573857, -3.507992097490,-11.064011050687, -9.399177345353,
 23.290815603826, -3.692054288707, -9.864277001379, -9.536892021587,
 23.170208281544, -3.876063281381, -8.661700140704, -9.679172078470,
 23.036333273177, -4.060065161022, -7.459210316777, -9.826494071647,
 22.889836677946, -4.244342608375, -6.260918373361, -9.979585805000,
 22.555518697968, -4.610743154732, -3.883030630139,-10.299934729959,
 22.555518697968, -4.610743154732, -3.883030630139,-10.299934729959,
 21.733606394761, -5.334735804720,  0.745380026450,-10.995471977538,
 21.500573798492, -5.512985068390,  1.868530389233,-11.181608131608,
 21.257525566762, -5.689861748572,  2.976031591614,-11.372324663144,
 21.005015771577, -5.864757399234,  4.066100160986,-11.567469595188,
 21.005015771577, -5.864757399234,  4.066100160986,-11.567469595188,
 20.477398916794, -6.207040891621,  6.174168770122,-11.968931908845,
 20.205977040059, -6.372719241765,  7.187498526583,-12.174508371757,
 19.932125604305, -6.533640801412,  8.170585483411,-12.383680601743,
 19.656644478101, -6.688138781748,  9.120936754160,-12.595752755474,
 19.381561243258, -6.836493480743, 10.036238190010,-12.810566829467,
 19.108263470596, -6.980089817478, 10.913288928962,-13.028666524813,
 18.836955662283, -7.119267376921, 11.753104029761,-13.249555271033,
 18.570187424294, -7.254721452177, 12.553940599408,-13.473960341811,
 18.310786317810, -7.388193110673, 13.308597184915,-13.701041413684,
 18.062306083518, -7.521397879743, 14.010130577816,-13.930937054033,
 17.825182014831, -7.654201503740, 14.657579731785,-14.164747390465,
 17.400522685990, -7.924626783991, 15.756692069276,-14.642198381885,
 17.219780667607, -8.062479700738, 16.194046700002,-14.886145171714,
 17.064483953916, -8.202829202700, 16.550222164871,-15.133275405631,
 16.937732376992, -8.345094106714, 16.822193414956,-15.383560468549,
 16.840914958540, -8.489058828382, 17.015838434300,-15.637682464995,
 16.776288303582, -8.634273365799, 17.136543217734,-15.894934266703,
 16.741480574760, -8.925647678619, 17.170229833071,-16.416619978109,
 16.767923528327, -9.068750541293, 17.095456715985,-16.682746906358,
 16.819614635660, -9.209188141411, 16.967228300483,-16.953802218045,
 16.991893861666, -9.479351116477, 16.573347225545,-17.513688132322,
 17.104850669631, -9.610163633256, 16.317124352947,-17.801644881494,
 17.229189438973, -9.738534746288, 16.026149775424,-18.094365808402,
 17.493011978653, -9.988583422085, 15.344154336991,-18.697674576993,
 17.623165660294,-10.110885667085, 14.953602126427,-19.008621153297,
 17.746514775725,-10.231068261202, 14.530570464041,-19.325391920231,
 17.860145876034,-10.350479550749, 14.081431836232,-19.649427742511,
 17.959199052634,-10.466427511114, 13.627671167846,-19.987348751848,
 18.045685282830,-10.584323714914, 13.171716573270,-20.324265465927,
 18.115369660091,-10.703517778278, 12.745192414200,-20.666970806579,
 18.165218500933,-10.823097194570, 12.373939494659,-21.015850748477,
 18.192221917625,-10.942091602624, 12.073698054724,-21.370705349781,
 18.194772519173,-11.061002155249, 11.847715582945,-21.731564436503,
 18.169538690388,-11.178218856595, 11.690209402835,-22.097444364078,
 18.115684700840,-11.292686840928, 11.582542498748,-22.468797384651,
 18.032177694430,-11.402860830341, 11.493427832817,-22.844990042331,
 17.920380804931,-11.507644071874, 11.394185310649,-23.225910184214,
 17.783292323468,-11.605229887608, 11.262203087763,-23.613267127246,
 17.626234225078,-11.695352648038, 11.081954532403,-24.009058884708,
 17.456866810410,-11.777914652544, 10.844858407813,-24.413587446916,
 17.284990657263,-11.852511256178, 10.554621742144,-24.825518341556,
 17.125230583842,-11.918537607969, 10.217640646783,-25.245023862324,
 17.125230583842,-11.918537607969, 10.217640646783,-25.245023862324,
 16.904904367431,-12.017144829013,  9.448279792876,-26.109953961536,
 16.860118040783,-12.046306485256,  9.039874527203,-26.556414026666,
 16.864832986616,-12.057763843534,  8.629150607730,-27.013757695091,
 16.920548261828,-12.048424780533,  8.221238533434,-27.482205740118,
 17.021803751436,-12.015784825202,  7.816868306034,-27.961616961821,
 17.155570310340,-11.957773516410,  7.417185099352,-28.453506978543,
 17.308136368240,-11.872442155685,  7.020737650502,-28.959223376223,
 17.619913949615,-11.618761231962,  6.232658942568,-30.016086316428,
 17.759215520167,-11.449816387196,  5.833290227490,-30.565348909733,
 17.872433927627,-11.253972430617,  5.429911566745,-31.127822675441,
 17.968267551270,-10.785882256327,  4.624156738773,-32.289623744910,
 17.926719736840,-10.515902837580,  4.241941500451,-32.891204167999,
 17.926719736840,-10.515902837580,  4.241941500451,-32.891204167999,
 17.638208502907, -9.909773602663,  3.511928709042,-34.129104264056,
 17.400990774696, -9.575220117877,  3.158543794497,-34.760334182580,
 17.114665284538, -9.220763040582,  2.819982304396,-35.397389355803,
 16.791922247605, -8.847471617508,  2.494114969163,-36.039944317505,
 16.088575004913, -8.046661977288,  1.871583156698,-37.340860922629,
 15.730975794037, -7.618998239644,  1.574059573549,-37.998638345365,
 15.379512894590, -7.173007491456,  1.272127872511,-38.660195005871,
 15.037835306637, -6.709326778345,  0.972342794704,-39.326737498727,
 14.707084047670, -6.226942438284,  0.686612449967,-40.000500408328,
 14.388847523452, -5.725009793433,  0.410383306539,-40.683699272812,
 14.081550856616, -5.204119894270,  0.135307602848,-41.377332306772,
 13.782733330215, -4.663423903123, -0.144848276756,-42.077149675641,
 13.491995168588, -4.103687087746, -0.420554305345,-42.773236722687,
 13.491995168588, -4.103687087746, -0.420554305345,-42.773236722687,
 12.926310652503, -2.937768977626, -0.940278777029,-44.118545944619,
 12.649220441290, -2.338892489174, -1.184278810455,-44.758745903870,
 12.125615047852, -1.133282392774, -1.623390294602,-45.965513898566,
 11.878827499994, -0.539086090849, -1.839221321873,-46.527275648343,
 11.644456394841,  0.043132488283, -2.048637921191,-47.058694365888,
 11.420326289895,  0.609848341442, -2.248245432076,-47.551962603505,
 11.204237788457,  1.160016494187, -2.443126812321,-48.005067872789,
 10.993583239936,  1.693945787159, -2.627968706291,-48.421015249116,
 10.787151535438,  2.211834775161, -2.803623744547,-48.806470873765,
 10.384439343145,  3.212445957416, -3.136209585568,-49.526904029405,
 10.185202386749,  3.702683501229, -3.297634031052,-49.875265476422,
 10.185202386749,  3.702683501229, -3.297634031052,-49.875265476422,
  9.785680030936,  4.672043683625, -3.608443573970,-50.592948130738,
  9.583710036743,  5.155751841354, -3.761055384442,-50.962314084049,
  9.378027952047,  5.639901256630, -3.914618753552,-51.325994959524,
  9.168940656248,  6.123381784112, -4.069424917784,-51.669165333561,
  8.955704301731,  6.604885296924, -4.226465531854,-51.978466157137,
  8.738554449343,  7.084848878416, -4.384276365293,-52.246188786377,
  8.517151904186,  7.562060164051, -4.543867396048,-52.468085173407,
  8.291522034838,  8.033440847683, -4.704738731689,-52.644060950149,
  8.063602436150,  8.498944201504, -4.865153803440,-52.774747059561,
  7.833383582582,  8.957812310366, -5.023682101509,-52.860791567781,
  7.365277595946,  9.861243715524, -5.328527549831,-52.909710248527,
  7.129250172271, 10.307490883345, -5.469169660153,-52.880734689644,
  6.894358335604, 10.750170304065, -5.600873542739,-52.819579293338,
  6.660768422455, 11.191071063230, -5.725627232000,-52.728288419888,
  6.426283443222, 11.631694258989, -5.844752540478,-52.607443640183,
  6.191143403101, 12.072260882863, -5.959368432100,-52.458951293594,
  6.191143403101, 12.072260882863, -5.959368432100,-52.458951293594,
  5.719869229590, 12.950778945997, -6.177008311379,-52.077957624824,
  5.483372546457, 13.387993716195, -6.281552934923,-51.844493488047,
  5.244779438440, 13.822856859275, -6.384437872398,-51.581343371076,
  5.003960955068, 14.257291462062, -6.486746888697,-51.286499632654,
  4.762019539566, 14.690822130860, -6.589675631707,-50.957197022131,
  4.517614056225, 15.122875288847, -6.691842177591,-50.589207336391,
  4.271329339650, 15.551626724232, -6.794961538023,-50.182685324544,
  4.024596096171, 15.977761154766, -6.898077091566,-49.739716864127,
  3.783157550831, 16.404894395070, -7.000851947101,-49.266107911907,
  3.543202524852, 16.830299186557, -7.104566984147,-48.764976168759,
  3.296530963988, 17.252779449423, -7.208222499001,-48.237594714920,
  3.045738662045, 17.673733130210, -7.312946550866,-47.684359889459,
  2.793645984417, 18.087861262581, -7.416575934742,-47.106507126273,
  2.540661632442, 18.493903658543, -7.520540682746,-46.504642162483,
  2.540661632442, 18.493903658543, -7.520540682746,-46.504642162483,
  2.288281448258, 18.891790132998, -7.624617068437,-45.878386568521,
  2.036287149632, 19.279804041072, -7.726711095412,-45.228670912163,
  1.786135507627, 19.656121470183, -7.829319256598,-44.555668708548,
  1.537346897261, 20.018176378823, -7.931893394971,-43.856882869494,
  1.295301346322, 20.363497416299, -8.033633570928,-43.121253075306,
  1.052152846734, 20.694039870913, -8.134405408528,-42.362318069436,
  0.812446206497, 21.007913195756, -8.237112665755,-41.576900228488,
  0.577118327527, 21.304419552399, -8.340564563364,-40.767915655999,
  0.343280266419, 21.584459473300, -8.443934194635,-39.939389002482,
  0.110280014273, 21.847700825547, -8.547759037277,-39.091270115626,
 -0.351314592970, 22.322293015303, -8.758826539440,-37.335286782606,
 -0.578742208162, 22.537148197618, -8.866333093917,-36.424460088068,
 -0.802597746725, 22.737393954878, -8.973314915864,-35.490385831054,
 -1.022494705185, 22.923974275376, -9.079272420889,-34.532115921057,
 -1.237967824530, 23.097303366779, -9.185977784289,-33.552108681955,
 -1.447591748140, 23.256222821347, -9.294429974249,-32.548481879677,
 -1.652719524108, 23.401108062964, -9.404864084458,-31.521751538496,
 -1.855829798804, 23.532194042489, -9.516416167619,-30.472701439070,
 -2.058072021957, 23.649880317932, -9.629663009157,-29.402579180101,
 -2.259211052919, 23.754931823448, -9.743929919264,-28.313265092266,
 -2.459806322739, 23.846121967352, -9.859307081003,-27.203821704012,
 -2.658028613564, 23.923646976534, -9.975837723892,-26.073995568119,
 -2.855150443366, 23.988202419830,-10.094136655437,-24.925170065968,
 -3.052413993052, 24.040486511075,-10.214482128646,-23.757148582482,
 -3.250026229447, 24.080549749216,-10.336272141280,-22.571167550671,
 -3.450305641652, 24.108495963527,-10.459567485165,-21.370070638494,
 -3.653129906617, 24.124366157793,-10.584343948365,-20.158122231559,
 -3.859008705148, 24.127402656921,-10.710483176682,-18.935165945174,
 -4.067032580004, 24.116969897223,-10.838612485757,-17.700195205679,
 -4.276624713832, 24.091012185110,-10.968094454118,-16.454353294134,
 -4.487768379322, 24.049720540133,-11.099052727763,-15.197598666154,
 -4.699190741320, 23.993535585098,-11.231875186962,-13.932082829136,
 -4.910082224794, 23.921912633398,-11.366115560760,-12.658948501532,
 -5.121217433319, 23.834868166641,-11.502640216355,-11.382089945951,
 -5.331792504622, 23.731682532081,-11.640061245661,-10.106442695886,
 -5.541704103208, 23.611608162301,-11.779520750937, -8.835199284770,
 -5.751299915177, 23.474452945953,-11.921210681453, -7.573053156387,
 -5.961372699301, 23.319043083657,-12.066103107563, -6.320107475829,
 -5.961372699301, 23.319043083657,-12.066103107563, -6.320107475829,
 -6.381971806145, 22.954579967361,-12.364022956762, -3.848220092631,
 -6.591876196888, 22.745350080911,-12.516318774704, -2.631898816010,
 -6.803380963731, 22.519097178220,-12.671944172732, -1.431302071986,
 -7.015752099504, 22.276061330609,-12.830151392648, -0.247361016519,
 -7.225912652493, 22.018826911134,-12.990658103365,  0.916187840955,
 -7.432511449916, 21.749637875974,-13.154876742990,  2.057178923377,
 -7.432511449916, 21.749637875974,-13.154876742990,  2.057178923377,
 -7.834487327129, 21.179712259492,-13.495539188634,  4.249501169876,
 -8.221765535041, 20.577633246417,-13.853162331695,  6.296844077234,
 -8.221765535041, 20.577633246417,-13.853162331695,  6.296844077234,
 -8.594306618218, 19.963200553808,-14.234095162580,  8.185895561952,
 -8.776024980786, 19.656924430365,-14.428929367173,  9.066700893530,
 -8.954513544954, 19.353756495301,-14.626770927144,  9.904015383028,
 -9.130226547762, 19.056487720820,-14.831080496546, 10.699555034234,
 -9.303510565601, 18.768287402431,-15.042316016572, 11.453620103511,
 -9.473745747526, 18.490787307433,-15.259548541189, 12.149904107695,
 -9.641958749386, 18.226337294545,-15.481619615037, 12.774156823882,
 -9.807232278744, 17.976597416726,-15.710423368216, 13.332371757862,
 -9.969346161713, 17.743768433631,-15.945430705040, 13.825496550773,
-10.127943995832, 17.531975120216,-16.187078630166, 14.251309666402,
-10.127943995832, 17.531975120216,-16.187078630166, 14.251309666402,
-10.575522157270, 17.058710794922,-16.958386892523, 15.098465846004,
-10.715626756974, 16.966293593797,-17.230485451571, 15.235117558853,
-10.851433895787, 16.910567094460,-17.511986258501, 15.301364138237,
-10.982434301312, 16.891614405103,-17.802372177151, 15.299996952621,
-11.109144966737, 16.907432641806,-18.103572381052, 15.234253576122,
-11.348826135173, 17.031680955165,-18.728343457401, 14.917990377635,
-11.461605968379, 17.131650709466,-19.048632221765, 14.675287562076,
-11.672370080874, 17.385688428835,-19.718844126163, 14.050901850951,
-11.767990355699, 17.530028202632,-20.069831731145, 13.679816511033,
-11.857574476660, 17.678000703080,-20.433515909742, 13.274984583608,
-11.940398690697, 17.822523416365,-20.806247099266, 12.847125589331,
-12.016673783073, 17.957310228738,-21.188919799477, 12.414413392326,
-12.085507127758, 18.075858560674,-21.585047181412, 12.006196017478,
-12.148185479114, 18.171953384349,-21.993043599286, 11.647562471110,
-12.204394744472, 18.240180831295,-22.414754211671, 11.354125005728,
-12.253818379549, 18.276178384441,-22.847882195251, 11.125585780960,
-12.296727423734, 18.276467644268,-23.290542457462, 10.936980961317,
-12.331549540936, 18.241239294164,-23.739990702699, 10.770748627034,
-12.358394127842, 18.167496664263,-24.196078992216, 10.615731980028,
-12.377292496501, 18.053059978607,-24.657470421889, 10.449785256552,
-12.387251859959, 17.899721296672,-25.126176911018, 10.245954988409,
-12.388335606615, 17.713865370212,-25.603995087680,  9.981452189278,
-12.380019474306, 17.505171797957,-26.087717938712,  9.651320470519,
-12.360903276343, 17.285629028217,-26.579496549083,  9.272473870942,
-12.360903276343, 17.285629028217,-26.579496549083,  9.272473870942,
-12.284805086854, 16.865308501359,-27.592444230041,  8.422717208479,
-12.225005577476, 16.689721863688,-28.115312262482,  7.964889101190,
-12.146405891468, 16.550145395606,-28.648385274837,  7.491823751414,
-12.146405891468, 16.550145395606,-28.648385274837,  7.491823751414,
-11.926255581788, 16.396512191298,-29.742354673860,  6.529784641317,
-11.779645042318, 16.380462369747,-30.309269103462,  6.057051622705,
-11.607066406682, 16.393439124199,-30.892974760631,  5.591109919952,
-11.607066406682, 16.393439124199,-30.892974760631,  5.591109919952,
-11.406972128049, 16.423893876021,-31.485921648335,  5.128766386248,
-11.182796569137, 16.457892849839,-32.101836229872,  4.672445332002,
-10.929723966489, 16.484965641538,-32.716513126937,  4.221792844071,
-10.652565740509, 16.493317803779,-33.338121500243,  3.781771678434,
-10.352654421636, 16.476224863371,-33.965171433790,  3.351610821812,
-10.029491845057, 16.426301118117,-34.595233421802,  2.931346223170,
 -9.684335077912, 16.337953152265,-35.230735317065,  2.522200448074,
 -9.316806501340, 16.209184953123,-35.875831715973,  2.130771977486,
 -8.925990917122, 16.037923973652,-36.529472703800,  1.759597252768,
 -8.512586858743, 15.824813426854,-37.192262859257,  1.409778234370,
 -8.075589317239, 15.574169076926,-37.867858838777,  1.074820725989,
 -8.075589317239, 15.574169076926,-37.867858838777,  1.074820725989,
 -7.133980161626, 14.987300647227,-39.263839171883,  0.465436350895,
 -7.133980161626, 14.987300647227,-39.263839171883,  0.465436350895,
 -5.574327858693, 13.989835940796,-41.371092727852, -0.317547094956,
 -5.023122401900, 13.653597320186,-42.036226338776, -0.557642143091,
 -4.458889378426, 13.322412062252,-42.678898797089, -0.793199875522,
